ticker,E_pos_mean,E_neg_mean,E_neu_mean,E_pos_std,E_neg_std,E_sentence_count,E_pos_neg_ratio,E_pillar_score,S_pos_mean,S_neg_mean,S_neu_mean,S_pos_std,S_neg_std,S_sentence_count,S_pos_neg_ratio,S_pillar_score,G_pos_mean,G_neg_mean,G_neu_mean,G_pos_std,G_neg_std,G_sentence_count,G_pos_neg_ratio,G_pillar_score,kw_carbon_emissions_freq,kw_carbon_emissions_present,kw_renewable_energy_freq,kw_renewable_energy_present,kw_climate_risk_freq,kw_climate_risk_present,kw_waste_water_freq,kw_waste_water_present,kw_diversity_freq,kw_diversity_present,kw_employee_welfare_freq,kw_employee_welfare_present,kw_human_rights_freq,kw_human_rights_present,kw_community_freq,kw_community_present,kw_board_governance_freq,kw_board_governance_present,kw_executive_pay_freq,kw_executive_pay_present,kw_ethics_compliance_freq,kw_ethics_compliance_present,kw_transparency_freq,kw_transparency_present,kw_regulatory_penalties_freq,kw_regulatory_penalties_present,kw_controversy_freq,kw_controversy_present,doc_length,num_sections,business_length,business_pct,risk_factors_length,risk_factors_pct,mda_length,mda_pct,E_coverage_pct,S_coverage_pct,G_coverage_pct,has_sustainability_mention,has_emissions_numbers,count_emissions_numbers,has_dollar_fines,count_dollar_fines,has_employee_numbers,count_employee_numbers,has_percent_renewable,count_percent_renewable,has_women_leadership,count_women_leadership,has_board_independence,count_board_independence,industry,environment_score,social_score,governance_score,total_score,total_grade
AIHS,0.0381457892556985,0.208944181445986,0.7529100328683853,0.0272380584081553,0.173892448876426,6.0,0.0,52.75,0.1355943633895367,0.2085082420473918,0.655897393990308,0.2145245027106899,0.3205902850285637,100,0.399999980000001,56.19,0.1446595794055611,0.2439436497772112,0.6113967766426504,0.2407860210512158,0.3495021349630816,100,0.4166666493055562,54.21,0.0,0,0.0448182619478016,1,0.0,0,0.0,0,1.5686391681730585,1,2.016821787651075,1,0.0,0,0.0,0,0.1195153651941377,1,0.6125162466199561,1,0.3884249368809477,1,0.9113046596053004,1,1.688154533367196,1,0.5228797227243528,1,66937,3,18540,0.2769768588374143,33282,0.4972137980489116,15115,0.225809343113674,0.0047806146077655,0.1305406576332969,0.0842732718825163,0,0,0,0,0,1,5,0,0,0,0,0,0,Financial Services,220,203,200,623,B
AIKI,0.011008589528501,0.822176456451416,0.166814923286438,0.0,0.0,1.0,0.0,11.94,0.2138215603439935,0.1261082698391484,0.6600701747728246,0.2738708671051673,0.2343552019626649,42,1.999999500000125,64.29,0.179513674436344,0.1353686015914987,0.6851177135551417,0.2604660519260645,0.2335897010604027,27,1.333332888889037,62.48,0.0,0,0.0,0,0.0,0,0.0,0,0.255591054313099,1,3.0670926517571884,1,0.0,0,0.1277955271565495,1,0.1916932907348242,1,0.0,0,0.8945686900958467,1,0.5750798722044729,1,0.5111821086261981,1,0.5111821086261981,1,15650,3,7138,0.4561022364217252,5360,0.3424920127795527,3152,0.201405750798722,0.0012779552715654,0.1206389776357827,0.069776357827476,0,0,0,0,0,0,0,0,0,0,0,0,0,Biotechnology,200,235,205,640,B
AIMC,0.0962245897611691,0.2888434959930323,0.6149319107866004,0.1852152831252681,0.3699354513512545,42.0,0.1666666527777789,49.59,0.2638521012226024,0.2670265820463063,0.4691213202115494,0.3200503141557252,0.3726509079334016,97,0.9199999632000014,56.88,0.081383390941334,0.3033407946896492,0.6152758198048995,0.1610978810769906,0.3748372566914432,49,0.1999999866666675,48.13,0.106318885778077,1,0.6024736860757699,1,0.106318885778077,1,0.1417585143707694,1,0.9923096005953858,1,3.4730836020838503,1,0.0,0,0.0354396285926923,1,0.0708792571853847,1,0.3189566573342311,1,0.4961548002976929,1,0.8505510862246164,1,1.3112662579296168,1,0.2126377715561541,1,28217,3,8466,0.3000318956657334,11192,0.3966403232094128,8559,0.3033277811248538,0.0553212602331927,0.1208491335010809,0.0573058794343835,1,0,0,0,0,1,2,0,0,0,0,0,0,Machinery,525,315,305,1145,BBB
AIP,0.0209619682282209,0.0614925678819417,0.9175454676151276,0.0010902769863605,0.0169050563126802,2.0,0.0,61.74,0.2053572129365056,0.3021644857851788,0.4924782956950366,0.284638822208576,0.3578400615710418,100,0.6129032060353804,52.55,0.0812153159446704,0.3500603716383921,0.5687243115583746,0.1422530438902111,0.3692272207760289,96,0.1176470553633219,45.09,0.0,0,0.0209894423105178,1,0.0,0,0.0,0,0.4617677308313918,1,2.350817538777995,1,0.0,0,0.0209894423105178,1,0.4197888462103561,1,0.1469260961736246,1,0.7766093654891589,1,1.1334298847679616,1,2.224880884914888,1,0.2518733077262137,1,47643,3,12395,0.2601641374388682,25394,0.5330058980332892,9854,0.2068299645278425,0.0046176773083139,0.1129441890728963,0.1065424091681884,1,0,0,0,0,1,2,0,0,0,0,0,0,Technology,500,286,300,1086,BBB
AIRG,0.1485311226919293,0.3674935845192522,0.483975300565362,0.2540424147967326,0.3793454155279928,10.0,0.2499999375000156,46.31,0.2489985036845137,0.2642773929197196,0.4867241026035377,0.3288593887070855,0.3709952070201041,77,0.9473683711911384,56.54,0.1479574589400875,0.3013945190064913,0.5506480257121884,0.2453841272987789,0.3686531205708694,49,0.4285713979591858,50.59,0.0,0,0.2119670542635658,1,0.0,0,0.0605620155038759,1,0.3028100775193798,1,1.907703488372093,1,0.0,0,0.0302810077519379,1,0.3936531007751938,1,0.1514050387596899,1,0.8175872093023256,1,1.180959302325581,1,1.2112403100775193,1,0.1514050387596899,1,33024,3,9253,0.2801901647286822,17141,0.519046753875969,6630,0.2007630813953488,0.0102955426356589,0.0822129360465116,0.0513868701550387,1,0,0,0,0,1,3,0,0,0,0,0,0,Electrical Equipment,500,300,330,1130,BBB
AIRS,0.0254479047531882,0.47298289462924,0.5015692085855536,0.0094860783114259,0.2859890213266817,9.0,0.0,35.15,0.1479125639004632,0.3313713964866474,0.5207160349190235,0.2456804109931218,0.3383560921739612,100,0.4062499873046879,48.64,0.1288641927357035,0.3150902393156256,0.5560455672956747,0.2464536158298922,0.3436787331588561,87,0.3571428443877555,49.03,0.0,0,0.0,0,0.0,0,0.0487709715177526,1,0.5120952009364027,1,3.5602809207959423,1,0.0243854857588763,1,0.0243854857588763,1,0.5608661724541553,1,0.1706984003121342,1,0.7559500585251658,1,1.194888802184939,1,2.3410066328521264,1,0.6096371439719079,1,41008,3,8412,0.2051307062036675,25231,0.6152701911822084,7365,0.179599102614124,0.0121683573936792,0.1366806476785017,0.1102223956301209,1,0,0,0,0,1,2,0,0,0,0,0,0,Health Care,210,201,205,616,B
AIRT,0.169028772196422,0.1943138848679761,0.6366573479026556,0.2926066272408619,0.3387908413525599,6.0,0.999999000001,58.29,0.05010585071201,0.418462830709248,0.5314313161936475,0.0529618421430001,0.3917333703310463,41,0.0,39.55,0.074396906627549,0.1841597438582943,0.741443338079585,0.1555026072674636,0.2814659058742843,36,0.1428571224489825,55.63,0.1058481079650701,1,0.0,0,0.052924053982535,1,0.0,0,0.7409367557554908,1,1.7464937814236572,1,0.0,0,0.052924053982535,1,0.052924053982535,1,0.0,0,1.2172532415983064,1,0.7409367557554908,1,0.9526329716856312,1,0.1587721619476051,1,18895,3,3630,0.1921143159566022,10098,0.5344270971156391,5167,0.2734585869277586,0.0093146335009261,0.1084413866102143,0.0782746758401693,1,0,0,0,0,0,0,0,0,0,0,0,0,Logistics and Transportation,234,210,325,769,BB
AIZ,0.1120563419856901,0.4811651072111623,0.4067785427745046,0.220468211461066,0.4014290792974532,29.0,0.2142856989795929,37.65,0.3213776654750109,0.2174753171298653,0.4611470123752951,0.3404134695008096,0.3513291624892946,100,1.33333327777778,62.11,0.1309123525302857,0.1762337349820882,0.6928539137355983,0.2149131038095335,0.3164231538042449,100,0.4444444197530878,58.13,0.0232142442602781,1,0.0696427327808343,1,0.2553566868630592,1,0.0,0,1.7874968080414142,1,4.758920073357012,1,0.0,0,0.0,0,0.0928569770411124,1,0.0232142442602781,1,0.8124985491097337,1,1.71785407526058,1,0.9517840146714024,1,0.441070640945284,1,43077,3,11906,0.2763887921628711,17127,0.3975903614457831,14044,0.3260208463913457,0.028553520440142,0.1652854191331801,0.1127515843721707,1,0,0,0,0,1,1,0,0,0,0,0,0,Insurance,438,316,300,1054,BBB
AJG,0.1136128826718777,0.3958558496832847,0.4905312702804804,0.2235287217005743,0.3829320615238033,100.0,0.186046507301244,43.25,0.1300693558529019,0.4204774216003716,0.4494532173499465,0.2335225229650253,0.4165563405608398,100,0.2608695595463139,42.22,0.1098507939279079,0.3207796196872368,0.5693695786967874,0.2140204746578246,0.389718579009696,100,0.2727272644628102,47.99,0.5159040774211912,1,0.5870632605137692,1,0.4625346901017576,1,0.0,0,0.5514836689674802,1,4.109442823596385,1,0.0,0,0.035579591546289,1,0.1245285704120116,1,0.2846367323703124,1,1.191916316800683,1,0.676012239379492,1,2.0636163096847646,1,0.373585711236035,1,56212,3,3426,0.0609478403187931,14477,0.2575428734078133,38309,0.6815092862733936,0.0684017647477406,0.1295630826158115,0.1281221091581868,1,0,0,0,0,1,3,0,0,0,0,0,0,Insurance,530,344,310,1184,BBB
AKAM,0.1524270380614325,0.4920451787183992,0.3555277790874243,0.2684896531835919,0.4078529738847676,8.0,0.2499999375000156,38.35,0.2015165544394403,0.2947297832276672,0.5037536619603634,0.2658361067829358,0.3714707790584254,100,0.5862068763376939,52.9,0.1439155769342231,0.339778853025997,0.5163055697367305,0.2349479695162218,0.3776107569892292,63,0.3809523628117922,47.95,0.0,0,0.0756744485224563,1,0.1135116727836845,1,0.0,0,1.172953952098074,1,5.44856029361686,1,0.0,0,0.1513488970449127,1,0.4540466911347383,1,0.1135116727836845,1,0.7189072609633358,1,0.8324189337470203,1,1.7026750917552689,1,0.2648605698285973,1,26429,3,4066,0.1538461538461538,10444,0.3951719701842673,11919,0.4509818759695789,0.0125619584547277,0.1748458133111355,0.1158575806878807,1,0,0,0,0,1,3,0,0,0,0,0,0,Technology,515,341,305,1161,BBB
AKBA,0.0672393322197927,0.3732937758581506,0.5594668839540746,0.1255770480672291,0.3484314335894932,18.0,0.0,43.09,0.3321365844924003,0.1440937614254653,0.523769644740969,0.3375645452795881,0.2609741406964116,100,2.6923074852071167,67.26,0.1495312423072755,0.2040752455499023,0.6463935118541122,0.2431474778275281,0.3056134285472741,100,0.8235293633218022,56.97,0.0813347575953107,1,0.0,0,0.0,0,0.0488008545571864,1,0.3199167132082224,1,5.319293146733325,1,0.0,0,0.0542231717302071,1,0.1084463434604143,1,0.0813347575953107,1,0.965172456797688,1,0.7970806244340456,1,2.1255483318241217,1,1.051929531566019,1,184423,3,34471,0.1869126952711972,74677,0.4049223795296682,75275,0.4081649251991346,0.0054114725386746,0.2093502437331569,0.0736892903813515,1,1,6,0,0,1,3,0,0,0,0,0,0,Biotechnology,200,218,215,633,B
AKRO,0.0965224994967381,0.3028344480941693,0.6006430673102537,0.1225041726156764,0.3739549005305042,6.0,0.0,48.69,0.2377876584418118,0.1298809350654483,0.6323313981480897,0.3229250646891741,0.2469394586960425,100,1.916666506944458,64.88,0.1248441979382187,0.1414483761787414,0.7337074328400195,0.2401151909842156,0.2369502476615137,100,0.8333332638888947,60.18,0.0268514043284463,1,0.0134257021642231,1,0.0,0,0.0134257021642231,1,0.3893453627624725,1,3.07448579560711,1,0.0,0,0.0268514043284463,1,0.5773051930615971,1,0.1745341281349014,1,0.5370280865689275,1,1.624509961871006,1,0.5773051930615971,1,0.4698995757478116,1,74484,3,26001,0.3490816819719671,41694,0.5597712260351216,6789,0.0911470919929112,0.0030610600934428,0.1273830621341496,0.1123597014123838,1,1,28,0,0,1,1,0,0,0,0,0,0,Biotechnology,250,246,305,801,BB
AKTS,0.0393207374339302,0.513256162405014,0.4474230955044428,0.0206038596695787,0.255630187560131,6.0,0.0,33.01,0.1026059380266815,0.2876976070459932,0.6096964539960027,0.2020657141850331,0.3642257119200764,100,0.32142855994898,49.89,0.1054534978978335,0.2986290226690471,0.5959174782596528,0.2098534546118849,0.370794659682403,100,0.2121212056932968,49.28,0.0561776712482678,1,0.0,0,0.0,0,0.0,0,2.0411220553537324,1,1.4980712332871429,1,0.0,0,0.0374517808321785,1,0.4119695891539642,1,0.4306954795700535,1,0.3183401370735179,1,3.2395790419834465,1,1.1048275345492675,1,0.1685330137448035,1,53402,3,33216,0.6219991760608217,16761,0.3138646492640725,3425,0.0641361746751058,0.003164675480319,0.0853151567357027,0.0857271263248567,1,1,15,0,0,0,0,0,0,0,0,0,0,Electrical Equipment,222,302,428,952,BBB
AKTX,0.1402704417705536,0.0090541569516062,0.8506754040718079,0.0,0.0,1.0,0.0,69.32,0.1924899319186806,0.1474953676061704,0.6600147022679448,0.269237775661871,0.2477949542154488,100,1.3333332222222316,62.15,0.0893999412772245,0.2720484587480314,0.6385516022332013,0.155510878384615,0.3314942681717676,80,0.1999999900000005,50.45,0.0,0,0.0,0,0.0,0,0.0,0,0.9364235309855856,1,3.2774823584495505,1,0.0,0,0.0,0,0.1672184876759974,1,0.2341058827463964,1,0.5016554630279924,1,1.2374168088023814,1,0.7023176482391894,1,0.1672184876759974,1,29901,3,11356,0.3797866292097254,14435,0.4827597739206046,4110,0.1374535968696699,0.0008026487408447,0.1444767733520618,0.0987926825189793,0,0,0,0,0,0,0,0,0,0,0,0,0,Pharmaceuticals,225,216,305,746,B
AKU,0.0812217155471444,0.5192686766386032,0.3995096100261435,0.2133230540872548,0.3861121132864485,16.0,0.1249999843750019,34.09,0.2359276760462671,0.2288454131642356,0.5352269124798477,0.3085849930611352,0.3424545101597205,100,0.9130434385633288,58.38,0.0822111190203577,0.3381823566742241,0.5796065340004861,0.1314954638240911,0.3411659874729688,100,0.0645161269510926,45.9,0.1101139679568353,1,0.0275284919892088,1,0.1101139679568353,1,0.1101139679568353,1,0.6882122997302208,1,7.239993393161923,1,0.0275284919892088,1,0.0275284919892088,1,0.0275284919892088,1,0.0550569839784176,1,1.789351979298574,1,1.789351979298574,1,2.532621263007212,1,0.8533832516654738,1,36326,3,68,0.0018719374552662,29141,0.8022077850575345,7117,0.1959202774871992,0.0165446236855145,0.2154655067995375,0.1056818807465727,0,0,0,0,0,1,1,0,0,0,0,0,0,Health Care,455,347,300,1102,BBB
AKUS,0.1362771721556782,0.1874752036295831,0.6762476235628128,0.2566148295611538,0.2977371625653366,10.0,0.499999750000125,57.58,0.2115781009569764,0.1010038176365196,0.6874180863797664,0.2846878250837863,0.2008486212123928,100,2.571428204081685,65.84,0.1432543245796114,0.2054737887857481,0.6512718791887164,0.2272445226948573,0.3045238202509881,100,0.4499999775000011,56.66,0.0,0,0.0781229655477721,1,0.0,0,0.0,0,0.2864508736751647,1,4.10145569125804,1,0.0,0,0.1432254368375823,1,0.1171844483216583,1,0.0651024712898101,1,0.9244550923153044,1,0.794250149735684,1,1.197885471732507,1,0.8984141037993802,1,76802,3,32969,0.4292726751907502,37970,0.4943881669748183,5863,0.0763391578344313,0.0045311320017707,0.1790578370354938,0.094645972761126,1,0,0,0,0,1,2,0,0,0,0,0,0,Biotechnology,205,221,295,721,B
AKYA,0.0218270978491221,0.4876190684735775,0.4905538138534341,0.0086590390453216,0.3497972167558495,7.0,0.0,34.07,0.2376246849168092,0.1809986922051757,0.5813766176998615,0.3134394383353214,0.2903860768108819,100,1.411764622837375,61.55,0.0524604394296674,0.3009227567327846,0.6466168049526843,0.0766020350945778,0.3501404017686711,76,0.0434782589792061,47.28,0.0,0,0.0592452159488121,1,0.0,0,0.0592452159488121,1,0.4344649169579556,1,2.3698086379524854,1,0.0,0,0.0987420265813535,1,0.3159744850603314,1,0.1777356478464364,1,0.7109425913857456,1,1.500878804036574,1,1.9550921263108003,1,0.2962260797440607,1,50637,3,10468,0.2067263068507218,31755,0.6271106108181764,8414,0.1661630823311017,0.0053123210300768,0.1343286529612734,0.0780062009992693,0,0,0,0,0,1,3,0,0,0,0,0,0,Life Sciences Tools and Services,512,303,215,1030,BBB
ALB,0.1804133342392742,0.2818052864540368,0.5377813783288002,0.2483551732907366,0.3441475599137804,100.0,0.4242424113865936,53.0,0.1467186907492578,0.3014241503411904,0.5518571549467742,0.2375945413795254,0.3362447716737432,100,0.3823529299307962,50.54,0.1209046763926744,0.2665684366365894,0.6125268853083253,0.2131789261252239,0.3503427621597115,100,0.2333333255555558,51.9,1.32140168938697,1,0.2676256586100192,1,0.418165091578155,1,0.3512586769256502,1,1.003596219787572,1,3.044241866688969,1,0.0,0,0.1505394329681358,1,0.2007192439575144,1,0.083633018315631,1,0.8697833904825625,1,0.7359705611775529,1,1.7730199882913773,1,0.3178054695993978,1,59785,3,5007,0.0837501045412729,11527,0.1928075604248557,43251,0.7234423350338713,0.1305845947980262,0.133863009115999,0.0782972317470937,1,1,12,0,0,1,3,0,0,0,0,0,0,Chemicals,545,322,315,1182,BBB
ALBO,0.0229321047663688,0.0518971867859363,0.9251707196235656,0.0,0.0,1.0,0.0,62.43,0.2775962879229336,0.144767721905373,0.5776359867304564,0.3329650629476762,0.2715150938055664,100,2.1538459881656933,65.31,0.0855894930083566,0.2630514335280782,0.6513590740538399,0.1475346484250355,0.3189536180229758,71,0.1176470519031145,50.9,0.0,0,0.0,0,0.0,0,0.0,0,0.2471006852925672,1,3.475882973115445,1,0.0,0,0.0823668950975224,1,0.1482604111755403,1,0.0988402741170268,1,1.0378228782287824,1,0.5765682656826568,1,1.0213494992092778,1,0.4612546125461254,1,60704,3,21294,0.3507841328413284,30555,0.5033440959409594,8855,0.1458717712177121,0.0004612546125461,0.1650303110173958,0.066255930416447,0,0,0,0,0,1,3,0,0,0,0,0,0,Biotechnology,500,300,310,1110,BBB
ALCO,0.0907697224308951,0.3372137478122917,0.5720165243658882,0.167590974855472,0.3842378962043133,52.0,0.1578947285318563,46.26,0.1818099005068553,0.3060603925532245,0.5121297058946592,0.2698183977007864,0.3749524983358669,94,0.4666666511111116,51.47,0.1175411504892898,0.2565774587980871,0.6258813940720367,0.1971731944671617,0.3756131784669617,28,0.285714244897965,52.44,0.1572945340149429,1,0.1966181675186787,1,0.4325599685410932,1,0.0393236335037357,1,0.943767204089658,1,4.79748328745576,1,0.0,0,0.0,0,0.2752654345261502,1,0.0786472670074714,1,0.5112072355485646,1,0.1966181675186787,1,0.9044435705859222,1,0.0393236335037357,1,25430,3,5564,0.2187966968147857,9233,0.3630751081399921,10633,0.4181281950452222,0.0615021627998427,0.1219819111285882,0.0396775462052693,1,0,0,0,0,1,2,0,0,0,0,0,0,Food Products,500,300,300,1100,BBB
ALDX,0.0220319338841363,0.437957817222923,0.5400102566927671,0.0116384215745516,0.4257991125421645,8.0,0.0,37.3,0.1989289397001266,0.2649364588828757,0.5361346000246704,0.2769754933667016,0.3337633347782522,100,0.7037036776406045,54.74,0.136892189986484,0.3461839745882465,0.5169238307361685,0.241121540517583,0.3656491193548716,86,0.3437499892578128,47.29,0.0,0,0.0,0,0.0,0,0.0903946630990906,1,0.4519733154954531,1,3.941207311120351,1,0.0,0,0.0361578652396362,1,0.1265525283387268,1,0.1084735957189087,1,0.9401044962305424,1,1.0847359571890876,1,1.4101567443458138,1,0.8316309005116338,1,55313,3,14191,0.256558132807839,34275,0.6196554155442663,6847,0.1237864516478947,0.0044112595592356,0.1387015710592446,0.0649756838356263,1,0,0,0,0,1,3,0,0,0,0,0,0,Biotechnology,231,261,235,727,B
ALEC,0.0227428721264004,0.2947260236367583,0.6825311101973057,0.0084222534238764,0.3574959359441514,10.0,0.0,46.64,0.263295503584668,0.0637107239523902,0.6729937735572458,0.3120608665123572,0.1783799355212209,100,4.199999160000168,70.07,0.1498482931777834,0.3676502422709018,0.4825014673732221,0.2471977214731044,0.3631803590660749,100,0.3076922998027616,46.35,0.0,0,0.0,0,0.0,0,0.0905879155720626,1,0.1962738170728025,1,3.865084397741341,1,0.0,0,0.0905879155720626,1,0.1056859015007398,1,0.0754899296433855,1,0.8152912401485642,1,0.6945073527191473,1,1.2531328320802004,1,0.5737234652897303,1,66234,3,24539,0.3704894767038077,36432,0.5500498233535647,5263,0.0794606999426276,0.005797626596612,0.2035359483044961,0.0648005556058821,1,0,0,0,0,1,2,0,0,0,0,0,0,Biotechnology,240,277,300,817,BB
ALGM,0.3701167493550615,0.1080242954363877,0.5218589553101496,0.3461293540352709,0.2331020669862128,55.0,4.799999040000192,70.93,0.2764002744946628,0.2348081450909376,0.488791580107063,0.3236548229586869,0.3439704086946495,100,0.9999999615384628,59.41,0.1460531845941771,0.2284982398980193,0.6254485748294327,0.2581291916995399,0.33392013961376,81,0.399999980000001,55.26,0.3699060849550975,1,0.2877047327428536,1,0.0205503380530609,1,0.0411006761061219,1,0.9042148743346828,1,3.123651384065268,1,0.0,0,0.0616510141591829,1,0.4315570991142804,1,0.4110067610612194,1,0.5343087893795853,1,0.7809128460163169,1,1.1713692690244757,1,0.2055033805306097,1,48661,3,12096,0.2485768890898255,21633,0.444565463101868,14932,0.3068576478083064,0.0609317523273257,0.1345430632333902,0.0883870039662152,1,0,0,0,0,1,2,0,0,0,0,0,0,Semiconductors,542,314,250,1106,BBB
ALGN,0.1095738084006466,0.3158791496075298,0.5745470517952191,0.1814162731839256,0.3862005264679999,19.0,0.1428571224489825,48.3,0.2511677934648469,0.1035127291968092,0.6453194835036993,0.2820430716914233,0.2531223169482229,100,2.0999997900000213,67.06,0.1147990767164407,0.2140252091040885,0.6711757257329048,0.2157479786111598,0.3291000739001829,74,0.3124999804687512,55.11,0.3227510122645385,1,0.029341001114958,1,0.058682002229916,1,0.029341001114958,1,0.733525027873951,1,7.100522269819846,1,0.0,0,0.2640690100346224,1,0.1173640044598321,1,0.1467050055747902,1,0.8802300334487413,1,1.1149580423684056,1,1.3203450501731118,1,0.2640690100346224,1,34082,3,9703,0.2846957338184379,18107,0.5312775071885453,6272,0.1840267589930168,0.0239422569098057,0.2310310427791796,0.096473211665982,1,0,0,0,0,1,3,0,0,0,0,0,0,Health Care,235,285,255,775,BB
ALGS,0.0213663367321714,0.5170232439413667,0.4616104364395141,0.0099940714199666,0.3966120289235308,8.0,0.0,32.14,0.2942474306654185,0.1101845065085217,0.5955680646561086,0.3011044000985263,0.234937464545395,100,3.1111107654321373,68.14,0.0991043749451637,0.3391655620047822,0.5617300687357784,0.1879765426345036,0.3497448961197116,100,0.1714285665306124,46.42,0.0,0,0.0,0,0.0133910039235641,1,0.0401730117706924,1,0.3079930902419754,1,3.682526078980141,1,0.0,0,0.0669550196178207,1,0.2008650588534622,1,0.1740830510063339,1,0.6293771844075151,1,0.9641522824966188,1,1.4864014355156203,1,0.5356401569425661,1,74677,3,23165,0.3102026058893635,44667,0.5981359722538399,6845,0.0916614218567966,0.0032807959612732,0.1850904562315036,0.0590945003146885,0,0,0,0,0,1,4,0,0,0,0,0,0,Biotechnology,210,222,235,667,B
ALGT,0.2487201770501477,0.1483091055581878,0.6029707126851592,0.2642764573558283,0.277317239235859,28.0,1.4999996250000938,64.07,0.2357387338468635,0.295382469836058,0.4688787948565953,0.3162496825338321,0.3669771838433117,66,0.6499999675000016,54.05,0.1657446456882051,0.164301858880581,0.6699534934014082,0.2638640628580014,0.2958161787913649,39,1.1666664722222546,60.12,1.312870659604328,1,0.0452714020553216,1,0.1358142061659649,1,0.0,0,0.6790710308298248,1,3.395355154149124,1,0.0,0,0.2716284123319299,1,0.2716284123319299,1,0.1810856082212866,1,0.4074426184978948,1,0.4527140205532165,1,0.4979854226085382,1,0.0452714020553216,1,22089,3,9748,0.4413056272352755,6906,0.3126443025940513,5435,0.2460500701706731,0.0457241160758748,0.139481189732446,0.0814432522975236,1,0,0,0,0,0,0,0,0,0,0,0,0,Airlines,287,208,248,743,B
